chr	start	end	gene_id	strand	kgID	bioentity	symbol	gene_info
chr2	191677135	191678135	uc061qui.1_up_1000_chr2_191677136_f	+	uc061qui.1	RGD:1306658	NABP1	nucleic acid binding protein 1
chr2	191677146	191678146	uc061quj.1_up_1000_chr2_191677147_f	+	uc061quj.1	RGD:1306658	NABP1	nucleic acid binding protein 1
chr2	191677203	191678203	uc061quk.1_up_1000_chr2_191677204_f	+	uc061quk.1	RGD:1306658	NABP1	nucleic acid binding protein 1
chr2	191677531	191678531	uc002usx.4_up_1000_chr2_191677532_f	+	uc002usx.4	RGD:1306658	NABP1	nucleic acid binding protein 1
chr2	191677989	191678989	uc061qul.1_up_1000_chr2_191677990_f	+	uc061qul.1	RGD:1306658	NABP1	nucleic acid binding protein 1
chr2	191682504	191683504	uc061qun.1_up_1000_chr2_191682505_f	+	uc061qun.1	RGD:1306658	NABP1	nucleic acid binding protein 1
chr2	214730508	214731508	uc061sbi.1_up_1000_chr2_214730509_r	-	uc061sbi.1	RGD:621072	BARD1	BRCA1 associated RING domain 1
chr2	214731145	214732145	uc061sbh.1_up_1000_chr2_214731146_r	-	uc061sbh.1	RGD:621072	BARD1	BRCA1 associated RING domain 1
chr2	214752478	214753478	uc061sbm.1_up_1000_chr2_214752479_r	-	uc061sbm.1	RGD:621072	BARD1	BRCA1 associated RING domain 1
chr2	214809642	214810642	uc061sbj.1_up_1000_chr2_214809643_r	-	uc061sbj.1	RGD:621072	BARD1	BRCA1 associated RING domain 1
chr2	214809660	214810660	uc061sbo.1_up_1000_chr2_214809661_r	-	uc061sbo.1	RGD:621072	BARD1	BRCA1 associated RING domain 1
chr2	214809670	214810670	uc061sbn.1_up_1000_chr2_214809671_r	-	uc061sbn.1	RGD:621072	BARD1	BRCA1 associated RING domain 1
chr2	214809673	214810673	uc061sbk.1_up_1000_chr2_214809674_r	-	uc061sbk.1	RGD:621072	BARD1	BRCA1 associated RING domain 1
chr2	214809683	214810683	uc021vwc.3_up_1000_chr2_214809684_r	-	uc021vwc.3	RGD:621072	BARD1	BRCA1 associated RING domain 1
chr2	214809687	214810687	uc061sbl.1_up_1000_chr2_214809688_r	-	uc061sbl.1	RGD:621072	BARD1	BRCA1 associated RING domain 1
chr2	214809704	214810704	uc002veu.4_up_1000_chr2_214809705_r	-	uc002veu.4	RGD:621072	BARD1	BRCA1 associated RING domain 1
chr2	214809711	214810711	uc021vwe.2_up_1000_chr2_214809712_r	-	uc021vwe.2	RGD:621072	BARD1	BRCA1 associated RING domain 1
chr2	214809711	214810711	uc021vwg.2_up_1000_chr2_214809712_r	-	uc021vwg.2	RGD:621072	BARD1	BRCA1 associated RING domain 1
chr2	214809711	214810711	uc021vwh.2_up_1000_chr2_214809712_r	-	uc021vwh.2	RGD:621072	BARD1	BRCA1 associated RING domain 1
chr2	214809711	214810711	uc021vwi.2_up_1000_chr2_214809712_r	-	uc021vwi.2	RGD:621072	BARD1	BRCA1 associated RING domain 1
chr2	216106463	216107463	uc002vfy.4_up_1000_chr2_216106464_f	+	uc002vfy.4	RGD:3976	XRCC5	X-ray repair cross complementing 5
chr2	216108296	216109296	uc061sem.1_up_1000_chr2_216108297_f	+	uc061sem.1	RGD:3976	XRCC5	X-ray repair cross complementing 5
chr2	216108330	216109330	uc061sen.1_up_1000_chr2_216108331_f	+	uc061sen.1	RGD:3976	XRCC5	X-ray repair cross complementing 5
chr2	216108341	216109341	uc061seo.1_up_1000_chr2_216108342_f	+	uc061seo.1	RGD:3976	XRCC5	X-ray repair cross complementing 5
chr2	216108350	216109350	uc061sep.1_up_1000_chr2_216108351_f	+	uc061sep.1	RGD:3976	XRCC5	X-ray repair cross complementing 5
chr2	216112091	216113091	uc061seq.1_up_1000_chr2_216112092_f	+	uc061seq.1	RGD:3976	XRCC5	X-ray repair cross complementing 5
chr2	216115884	216116884	uc061ser.1_up_1000_chr2_216115885_f	+	uc061ser.1	RGD:3976	XRCC5	X-ray repair cross complementing 5
chr2	216124922	216125922	uc061ses.1_up_1000_chr2_216124923_f	+	uc061ses.1	RGD:3976	XRCC5	X-ray repair cross complementing 5
chr2	216129709	216130709	uc061set.1_up_1000_chr2_216129710_f	+	uc061set.1	RGD:3976	XRCC5	X-ray repair cross complementing 5
chr2	216203015	216204015	uc061seu.1_up_1000_chr2_216203016_f	+	uc061seu.1	RGD:3976	XRCC5	X-ray repair cross complementing 5
chr2	216411413	216412413	uc002vgc.5_up_1000_chr2_216411414_f	+	uc002vgc.5	RGD:1306134	SMARCAL1	Swi/SNF related matrix associated, actin dependent regulator of chromatin, subfamily a-like 1
chr2	216411413	216412413	uc061sfa.1_up_1000_chr2_216411414_f	+	uc061sfa.1	RGD:1306134	SMARCAL1	Swi/SNF related matrix associated, actin dependent regulator of chromatin, subfamily a-like 1
chr2	216411509	216412509	uc061sfb.1_up_1000_chr2_216411510_f	+	uc061sfb.1	RGD:1306134	SMARCAL1	Swi/SNF related matrix associated, actin dependent regulator of chromatin, subfamily a-like 1
chr2	216411560	216412560	uc061sfc.1_up_1000_chr2_216411561_f	+	uc061sfc.1	RGD:1306134	SMARCAL1	Swi/SNF related matrix associated, actin dependent regulator of chromatin, subfamily a-like 1
chr2	216411742	216412742	uc002vgd.5_up_1000_chr2_216411743_f	+	uc002vgd.5	RGD:1306134	SMARCAL1	Swi/SNF related matrix associated, actin dependent regulator of chromatin, subfamily a-like 1
chr2	216411764	216412764	uc061sfd.1_up_1000_chr2_216411765_f	+	uc061sfd.1	RGD:1306134	SMARCAL1	Swi/SNF related matrix associated, actin dependent regulator of chromatin, subfamily a-like 1
chr2	216411764	216412764	uc061sfe.1_up_1000_chr2_216411765_f	+	uc061sfe.1	RGD:1306134	SMARCAL1	Swi/SNF related matrix associated, actin dependent regulator of chromatin, subfamily a-like 1
chr2	216414007	216415007	uc061sff.1_up_1000_chr2_216414008_f	+	uc061sff.1	RGD:1306134	SMARCAL1	Swi/SNF related matrix associated, actin dependent regulator of chromatin, subfamily a-like 1
chr2	216414112	216415112	uc061sfg.1_up_1000_chr2_216414113_f	+	uc061sfg.1	RGD:1306134	SMARCAL1	Swi/SNF related matrix associated, actin dependent regulator of chromatin, subfamily a-like 1
chr2	216414944	216415944	uc061sfh.1_up_1000_chr2_216414945_f	+	uc061sfh.1	RGD:1306134	SMARCAL1	Swi/SNF related matrix associated, actin dependent regulator of chromatin, subfamily a-like 1
chr2	216426054	216427054	uc061sfi.1_up_1000_chr2_216426055_f	+	uc061sfi.1	RGD:1306134	SMARCAL1	Swi/SNF related matrix associated, actin dependent regulator of chromatin, subfamily a-like 1
chr2	216427775	216428775	uc061sfj.1_up_1000_chr2_216427776_f	+	uc061sfj.1	RGD:1306134	SMARCAL1	Swi/SNF related matrix associated, actin dependent regulator of chromatin, subfamily a-like 1
chr2	216446121	216447121	uc061sfk.1_up_1000_chr2_216446122_f	+	uc061sfk.1	RGD:1306134	SMARCAL1	Swi/SNF related matrix associated, actin dependent regulator of chromatin, subfamily a-like 1
chr2	216860064	216861064	uc002vgk.4_up_1000_chr2_216860065_r	-	uc002vgk.4	RGD:3884	TNP1	transition protein 1
chr2	219124764	219125764	uc061sqn.1_up_1000_chr2_219124765_r	-	uc061sqn.1	RGD:1359338	NHEJ1	nonhomologous end-joining factor 1
chr2	219125652	219126652	uc061sqp.1_up_1000_chr2_219125653_r	-	uc061sqp.1	RGD:1359338	NHEJ1	nonhomologous end-joining factor 1
chr2	219125660	219126660	uc061sqq.1_up_1000_chr2_219125661_r	-	uc061sqq.1	RGD:1359338	NHEJ1	nonhomologous end-joining factor 1
chr2	219157621	219158621	uc061sqo.1_up_1000_chr2_219157622_r	-	uc061sqo.1	RGD:1359338	NHEJ1	nonhomologous end-joining factor 1
chr2	219158362	219159362	uc061sqj.1_up_1000_chr2_219158363_r	-	uc061sqj.1	RGD:1359338	NHEJ1	nonhomologous end-joining factor 1
chr2	219160555	219161555	uc061sqr.1_up_1000_chr2_219160556_r	-	uc061sqr.1	RGD:1359338	NHEJ1	nonhomologous end-joining factor 1
chr2	219160762	219161762	uc061squ.1_up_1000_chr2_219160763_r	-	uc061squ.1	RGD:1359338	NHEJ1	nonhomologous end-joining factor 1
chr2	219160798	219161798	uc061sqk.1_up_1000_chr2_219160799_r	-	uc061sqk.1	RGD:1359338	NHEJ1	nonhomologous end-joining factor 1
chr2	219160853	219161853	uc002vjp.5_up_1000_chr2_219160854_r	-	uc002vjp.5	RGD:1359338	NHEJ1	nonhomologous end-joining factor 1
chr2	219160865	219161865	uc061sqt.1_up_1000_chr2_219160866_r	-	uc061sqt.1	RGD:1359338	NHEJ1	nonhomologous end-joining factor 1
chr2	229778465	229779465	uc061tha.1_up_1000_chr2_229778466_r	-	uc061tha.1	RGD:1306607	TRIP12	thyroid hormone receptor interactor 12
chr2	229778575	229779575	uc061thb.1_up_1000_chr2_229778576_r	-	uc061thb.1	RGD:1306607	TRIP12	thyroid hormone receptor interactor 12
chr2	229793107	229794107	uc061thc.1_up_1000_chr2_229793108_r	-	uc061thc.1	RGD:1306607	TRIP12	thyroid hormone receptor interactor 12
chr2	229793368	229794368	uc061thd.1_up_1000_chr2_229793369_r	-	uc061thd.1	RGD:1306607	TRIP12	thyroid hormone receptor interactor 12
chr2	229796732	229797732	uc061the.1_up_1000_chr2_229796733_r	-	uc061the.1	RGD:1306607	TRIP12	thyroid hormone receptor interactor 12
chr2	229806149	229807149	uc061thf.1_up_1000_chr2_229806150_r	-	uc061thf.1	RGD:1306607	TRIP12	thyroid hormone receptor interactor 12
chr2	229814493	229815493	uc061thg.1_up_1000_chr2_229814494_r	-	uc061thg.1	RGD:1306607	TRIP12	thyroid hormone receptor interactor 12
chr2	229859282	229860282	uc061thi.1_up_1000_chr2_229859283_r	-	uc061thi.1	RGD:1306607	TRIP12	thyroid hormone receptor interactor 12
chr2	229921358	229922358	uc061thk.1_up_1000_chr2_229921359_r	-	uc061thk.1	RGD:1306607	TRIP12	thyroid hormone receptor interactor 12
chr2	229921662	229922662	uc061thl.1_up_1000_chr2_229921663_r	-	uc061thl.1	RGD:1306607	TRIP12	thyroid hormone receptor interactor 12
chr2	229921903	229922903	uc002vpy.3_up_1000_chr2_229921904_r	-	uc002vpy.3	RGD:1306607	TRIP12	thyroid hormone receptor interactor 12
chr2	229921952	229922952	uc061thh.1_up_1000_chr2_229921953_r	-	uc061thh.1	RGD:1306607	TRIP12	thyroid hormone receptor interactor 12
chr2	229921994	229922994	uc061thm.1_up_1000_chr2_229921995_r	-	uc061thm.1	RGD:1306607	TRIP12	thyroid hormone receptor interactor 12
chr2	229921999	229922999	uc002vpx.3_up_1000_chr2_229922000_r	-	uc002vpx.3	RGD:1306607	TRIP12	thyroid hormone receptor interactor 12
chr2	229922009	229923009	uc002vpw.3_up_1000_chr2_229922010_r	-	uc002vpw.3	RGD:1306607	TRIP12	thyroid hormone receptor interactor 12
chr2	229922009	229923009	uc010fxh.3_up_1000_chr2_229922010_r	-	uc010fxh.3	RGD:1306607	TRIP12	thyroid hormone receptor interactor 12
chr2	229923239	229924239	uc061thj.1_up_1000_chr2_229923240_r	-	uc061thj.1	RGD:1306607	TRIP12	thyroid hormone receptor interactor 12
chr20	1225055	1226055	uc061uxl.1_up_1000_chr20_1225056_f	+	uc061uxl.1	RGD:1587557	RAD21L1	RAD21 cohesin complex component like 1
chr20	1225119	1226119	uc010gab.1_up_1000_chr20_1225120_f	+	uc010gab.1	RGD:1587557	RAD21L1	RAD21 cohesin complex component like 1
chr20	1225134	1226134	uc061uxm.1_up_1000_chr20_1225135_f	+	uc061uxm.1	RGD:1587557	RAD21L1	RAD21 cohesin complex component like 1
chr20	1229476	1230476	uc061uxn.1_up_1000_chr20_1229477_f	+	uc061uxn.1	RGD:1587557	RAD21L1	RAD21 cohesin complex component like 1
chr20	3819523	3820523	uc021wab.1_up_1000_chr20_3819524_f	+	uc021wab.1	RGD:1561852	AP5S1	adaptor-related protein complex 5, sigma 1 subunit
chr20	3819530	3820530	uc061ved.1_up_1000_chr20_3819531_f	+	uc061ved.1	RGD:1561852	AP5S1	adaptor-related protein complex 5, sigma 1 subunit
chr20	3819535	3820535	uc002wjs.3_up_1000_chr20_3819536_f	+	uc002wjs.3	RGD:1561852	AP5S1	adaptor-related protein complex 5, sigma 1 subunit
chr20	3819546	3820546	uc061vee.1_up_1000_chr20_3819547_f	+	uc061vee.1	RGD:1561852	AP5S1	adaptor-related protein complex 5, sigma 1 subunit
chr20	3819555	3820555	uc002wju.3_up_1000_chr20_3819556_f	+	uc002wju.3	RGD:1561852	AP5S1	adaptor-related protein complex 5, sigma 1 subunit
chr20	5120026	5121026	uc002wlp.4_up_1000_chr20_5120027_r	-	uc002wlp.4	RGD:3269	PCNA	proliferating cell nuclear antigen
chr20	5126626	5127626	uc002wlq.4_up_1000_chr20_5126627_r	-	uc002wlq.4	RGD:3269	PCNA	proliferating cell nuclear antigen
chr20	5949651	5950651	uc002wmi.5_up_1000_chr20_5949652_f	+	uc002wmi.5	RGD:1305218	MCM8	minichromosome maintenance 8 homologous recombination repair factor
chr20	5949651	5950651	uc002wmk.4_up_1000_chr20_5949652_f	+	uc002wmk.4	RGD:1305218	MCM8	minichromosome maintenance 8 homologous recombination repair factor
chr20	5949651	5950651	uc002wml.4_up_1000_chr20_5949652_f	+	uc002wml.4	RGD:1305218	MCM8	minichromosome maintenance 8 homologous recombination repair factor
chr20	5949651	5950651	uc010gbp.4_up_1000_chr20_5949652_f	+	uc010gbp.4	RGD:1305218	MCM8	minichromosome maintenance 8 homologous recombination repair factor
chr20	5949930	5950930	uc002wmj.5_up_1000_chr20_5949931_f	+	uc002wmj.5	RGD:1305218	MCM8	minichromosome maintenance 8 homologous recombination repair factor
chr20	17967912	17968912	uc002wqh.5_up_1000_chr20_17967913_f	+	uc002wqh.5	RGD:1307465	MGME1	mitochondrial genome maintenance exonuclease 1
chr20	17968072	17969072	uc010gcp.5_up_1000_chr20_17968073_f	+	uc010gcp.5	RGD:1307465	MGME1	mitochondrial genome maintenance exonuclease 1
chr20	17968114	17969114	uc061vpa.1_up_1000_chr20_17968115_f	+	uc061vpa.1	RGD:1307465	MGME1	mitochondrial genome maintenance exonuclease 1
chr20	17969030	17970030	uc061vpb.1_up_1000_chr20_17969031_f	+	uc061vpb.1	RGD:1307465	MGME1	mitochondrial genome maintenance exonuclease 1
chr20	17969056	17970056	uc010gco.5_up_1000_chr20_17969057_f	+	uc010gco.5	RGD:1307465	MGME1	mitochondrial genome maintenance exonuclease 1
chr20	38747441	38748441	uc002xjd.3_up_1000_chr20_38747442_f	+	uc002xjd.3	RGD:1307958	ACTR5	ARP5 actin-related protein 5 homolog
chr20	46893623	46894623	uc002xsm.3_up_1000_chr20_46893624_f	+	uc002xsm.3	RGD:620096	EYA2	EYA transcriptional coactivator and phosphatase 2
chr20	46893623	46894623	uc002xsq.4_up_1000_chr20_46893624_f	+	uc002xsq.4	RGD:620096	EYA2	EYA transcriptional coactivator and phosphatase 2
chr20	46893623	46894623	uc010ghp.3_up_1000_chr20_46893624_f	+	uc010ghp.3	RGD:620096	EYA2	EYA transcriptional coactivator and phosphatase 2
chr20	46893869	46894869	uc061xnj.1_up_1000_chr20_46893870_f	+	uc061xnj.1	RGD:620096	EYA2	EYA transcriptional coactivator and phosphatase 2
chr20	46977234	46978234	uc021wep.2_up_1000_chr20_46977235_f	+	uc021wep.2	RGD:620096	EYA2	EYA transcriptional coactivator and phosphatase 2
chr20	46978482	46979482	uc061xnl.1_up_1000_chr20_46978483_f	+	uc061xnl.1	RGD:620096	EYA2	EYA transcriptional coactivator and phosphatase 2
chr20	46978691	46979691	uc061xnm.1_up_1000_chr20_46978692_f	+	uc061xnm.1	RGD:620096	EYA2	EYA transcriptional coactivator and phosphatase 2
chr20	46989000	46990000	uc061xnn.1_up_1000_chr20_46989001_f	+	uc061xnn.1	RGD:620096	EYA2	EYA transcriptional coactivator and phosphatase 2
chr20	47000459	47001459	uc061xno.1_up_1000_chr20_47000460_f	+	uc061xno.1	RGD:620096	EYA2	EYA transcriptional coactivator and phosphatase 2
chr20	47088238	47089238	uc061xnp.1_up_1000_chr20_47088239_f	+	uc061xnp.1	RGD:620096	EYA2	EYA transcriptional coactivator and phosphatase 2
chr20	50084751	50085751	uc061xra.1_up_1000_chr20_50084752_r	-	uc061xra.1	RGD:1305503	UBE2V1	ubiquitin conjugating enzyme E2 V1
chr20	50111566	50112566	uc061xrn.1_up_1000_chr20_50111567_r	-	uc061xrn.1	RGD:1305503	UBE2V1	ubiquitin conjugating enzyme E2 V1
chr20	50113125	50114125	uc061xrl.1_up_1000_chr20_50113126_r	-	uc061xrl.1	RGD:1305503	UBE2V1	ubiquitin conjugating enzyme E2 V1
chr20	50113133	50114133	uc061xre.1_up_1000_chr20_50113134_r	-	uc061xre.1	RGD:1305503	UBE2V1	ubiquitin conjugating enzyme E2 V1
chr20	50113136	50114136	uc061xrd.1_up_1000_chr20_50113137_r	-	uc061xrd.1	RGD:1305503	UBE2V1	ubiquitin conjugating enzyme E2 V1
chr20	50113139	50114139	uc031rtz.2_up_1000_chr20_50113140_r	-	uc031rtz.2	RGD:1305503	UBE2V1	ubiquitin conjugating enzyme E2 V1
chr20	50113145	50114145	uc061xri.1_up_1000_chr20_50113146_r	-	uc061xri.1	RGD:1305503	UBE2V1	ubiquitin conjugating enzyme E2 V1
chr20	50113146	50114146	uc061xrf.1_up_1000_chr20_50113147_r	-	uc061xrf.1	RGD:1305503	UBE2V1	ubiquitin conjugating enzyme E2 V1
chr20	50113146	50114146	uc061xrg.1_up_1000_chr20_50113147_r	-	uc061xrg.1	RGD:1305503	UBE2V1	ubiquitin conjugating enzyme E2 V1
chr20	50113146	50114146	uc061xrk.1_up_1000_chr20_50113147_r	-	uc061xrk.1	RGD:1305503	UBE2V1	ubiquitin conjugating enzyme E2 V1
chr20	50113165	50114165	uc061xrj.1_up_1000_chr20_50113166_r	-	uc061xrj.1	RGD:1305503	UBE2V1	ubiquitin conjugating enzyme E2 V1
chr20	50113167	50114167	uc061xrh.1_up_1000_chr20_50113168_r	-	uc061xrh.1	RGD:1305503	UBE2V1	ubiquitin conjugating enzyme E2 V1
chr20	50113172	50114172	uc002xvb.5_up_1000_chr20_50113173_r	-	uc002xvb.5	RGD:1305503	UBE2V1	ubiquitin conjugating enzyme E2 V1
chr20	50113173	50114173	uc002xva.5_up_1000_chr20_50113174_r	-	uc002xva.5	RGD:1305503	UBE2V1	ubiquitin conjugating enzyme E2 V1
chr20	50113198	50114198	uc031ruc.1_up_1000_chr20_50113199_r	-	uc031ruc.1	RGD:1305503	UBE2V1	ubiquitin conjugating enzyme E2 V1
chr20	50113198	50114198	uc031rue.1_up_1000_chr20_50113199_r	-	uc031rue.1	RGD:1305503	UBE2V1	ubiquitin conjugating enzyme E2 V1
chr20	50113198	50114198	uc032pmb.1_up_1000_chr20_50113199_r	-	uc032pmb.1	RGD:1305503	UBE2V1	ubiquitin conjugating enzyme E2 V1
chr20	50115949	50116949	uc061xrm.1_up_1000_chr20_50115950_r	-	uc061xrm.1	RGD:1305503	UBE2V1	ubiquitin conjugating enzyme E2 V1
chr20	50115954	50116954	uc002xvd.5_up_1000_chr20_50115955_r	-	uc002xvd.5	RGD:1305503	UBE2V1	ubiquitin conjugating enzyme E2 V1
chr20	50115954	50116954	uc002xve.5_up_1000_chr20_50115955_r	-	uc002xve.5	RGD:1305503	UBE2V1	ubiquitin conjugating enzyme E2 V1
chr20	50115954	50116954	uc031rug.2_up_1000_chr20_50115955_r	-	uc031rug.2	RGD:1305503	UBE2V1	ubiquitin conjugating enzyme E2 V1
chr20	50115954	50116954	uc061xrc.1_up_1000_chr20_50115955_r	-	uc061xrc.1	RGD:1305503	UBE2V1	ubiquitin conjugating enzyme E2 V1
chr20	50115957	50116957	uc061xrb.1_up_1000_chr20_50115958_r	-	uc061xrb.1	RGD:1305503	UBE2V1	ubiquitin conjugating enzyme E2 V1
chr20	50115959	50116959	uc061xro.1_up_1000_chr20_50115960_r	-	uc061xro.1	RGD:1305503	UBE2V1	ubiquitin conjugating enzyme E2 V1
chr20	57328758	57329758	uc002xye.4_up_1000_chr20_57328759_f	+	uc002xye.4	RGD:1306454	SPO11	SPO11, initiator of meiotic double stranded breaks
chr20	57328812	57329812	uc002xyf.4_up_1000_chr20_57328813_f	+	uc002xyf.4	RGD:1306454	SPO11	SPO11, initiator of meiotic double stranded breaks
chr20	57328858	57329858	uc061xxz.1_up_1000_chr20_57328859_f	+	uc061xxz.1	RGD:1306454	SPO11	SPO11, initiator of meiotic double stranded breaks
chr20	57328933	57329933	uc061xya.1_up_1000_chr20_57328934_f	+	uc061xya.1	RGD:1306454	SPO11	SPO11, initiator of meiotic double stranded breaks
chr20	57333749	57334749	uc061xyb.1_up_1000_chr20_57333750_f	+	uc061xyb.1	RGD:1306454	SPO11	SPO11, initiator of meiotic double stranded breaks
chr20	63346935	63347935	uc061ymc.1_up_1000_chr20_63346936_r	-	uc061ymc.1	RGD:2346	CHRNA4	cholinergic receptor nicotinic alpha 4 subunit
chr20	63351131	63352131	uc061ymg.1_up_1000_chr20_63351132_r	-	uc061ymg.1	RGD:2346	CHRNA4	cholinergic receptor nicotinic alpha 4 subunit
chr20	63356138	63357138	uc061ymi.1_up_1000_chr20_63356139_r	-	uc061ymi.1	RGD:2346	CHRNA4	cholinergic receptor nicotinic alpha 4 subunit
chr20	63359699	63360699	uc061ymd.1_up_1000_chr20_63359700_r	-	uc061ymd.1	RGD:2346	CHRNA4	cholinergic receptor nicotinic alpha 4 subunit
chr20	63359839	63360839	uc061ymj.1_up_1000_chr20_63359840_r	-	uc061ymj.1	RGD:2346	CHRNA4	cholinergic receptor nicotinic alpha 4 subunit
chr20	63361165	63362165	uc061yml.1_up_1000_chr20_63361166_r	-	uc061yml.1	RGD:2346	CHRNA4	cholinergic receptor nicotinic alpha 4 subunit
chr20	63361190	63362190	uc061ymh.1_up_1000_chr20_63361191_r	-	uc061ymh.1	RGD:2346	CHRNA4	cholinergic receptor nicotinic alpha 4 subunit
chr20	63361304	63362304	uc061yme.1_up_1000_chr20_63361305_r	-	uc061yme.1	RGD:2346	CHRNA4	cholinergic receptor nicotinic alpha 4 subunit
chr20	63361304	63362304	uc061ymf.1_up_1000_chr20_63361305_r	-	uc061ymf.1	RGD:2346	CHRNA4	cholinergic receptor nicotinic alpha 4 subunit
chr20	63361343	63362343	uc002yes.4_up_1000_chr20_63361344_r	-	uc002yes.4	RGD:2346	CHRNA4	cholinergic receptor nicotinic alpha 4 subunit
chr20	63361396	63362396	uc010gke.2_up_1000_chr20_63361397_r	-	uc010gke.2	RGD:2346	CHRNA4	cholinergic receptor nicotinic alpha 4 subunit
chr20	63377993	63378993	uc061ymb.1_up_1000_chr20_63377994_r	-	uc061ymb.1	RGD:2346	CHRNA4	cholinergic receptor nicotinic alpha 4 subunit
chr20	63378137	63379137	uc061ymn.1_up_1000_chr20_63378138_r	-	uc061ymn.1	RGD:2346	CHRNA4	cholinergic receptor nicotinic alpha 4 subunit
chr20	63378401	63379401	uc061ymo.1_up_1000_chr20_63378402_r	-	uc061ymo.1	RGD:2346	CHRNA4	cholinergic receptor nicotinic alpha 4 subunit
chr20	63656809	63657809	uc002yfu.3_up_1000_chr20_63656810_f	+	uc002yfu.3	RGD:1306721	RTEL1	regulator of telomere elongation helicase 1
chr20	63656809	63657809	uc011abe.3_up_1000_chr20_63656810_f	+	uc011abe.3	RGD:1306721	RTEL1	regulator of telomere elongation helicase 1
chr20	63657290	63658290	uc011abd.3_up_1000_chr20_63657291_f	+	uc011abd.3	RGD:1306721	RTEL1	regulator of telomere elongation helicase 1
chr20	63657293	63658293	uc061ynv.1_up_1000_chr20_63657294_f	+	uc061ynv.1	RGD:1306721	RTEL1	regulator of telomere elongation helicase 1
chr20	63657311	63658311	uc032poz.2_up_1000_chr20_63657312_f	+	uc032poz.2	RGD:1306721	RTEL1	regulator of telomere elongation helicase 1
chr20	63657359	63658359	uc061ynw.1_up_1000_chr20_63657360_f	+	uc061ynw.1	RGD:1306721	RTEL1	regulator of telomere elongation helicase 1
chr20	63657629	63658629	uc061ynx.1_up_1000_chr20_63657630_f	+	uc061ynx.1	RGD:1306721	RTEL1	regulator of telomere elongation helicase 1
chr20	63664065	63665065	uc061yob.1_up_1000_chr20_63664066_f	+	uc061yob.1	RGD:1306721	RTEL1	regulator of telomere elongation helicase 1
chr20	63687338	63688338	uc061yod.1_up_1000_chr20_63687339_f	+	uc061yod.1	RGD:1306721	RTEL1	regulator of telomere elongation helicase 1
chr20	63688845	63689845	uc061yof.1_up_1000_chr20_63688846_f	+	uc061yof.1	RGD:1306721	RTEL1	regulator of telomere elongation helicase 1
chr20	63688965	63689965	uc002yfx.2_up_1000_chr20_63688966_f	+	uc002yfx.2	RGD:1306721	RTEL1	regulator of telomere elongation helicase 1
chr21	29193070	29194070	uc061zla.1_up_1000_chr21_29193071_f	+	uc061zla.1	RGD:1306693	BACH1	BTB domain and CNC homolog 1
chr21	29193146	29194146	uc061zlb.1_up_1000_chr21_29193147_f	+	uc061zlb.1	RGD:1306693	BACH1	BTB domain and CNC homolog 1
chr21	29193146	29194146	uc061zlc.1_up_1000_chr21_29193147_f	+	uc061zlc.1	RGD:1306693	BACH1	BTB domain and CNC homolog 1
chr21	29193146	29194146	uc061zld.1_up_1000_chr21_29193147_f	+	uc061zld.1	RGD:1306693	BACH1	BTB domain and CNC homolog 1
chr21	29297870	29298870	uc002ynj.4_up_1000_chr21_29297871_f	+	uc002ynj.4	RGD:1306693	BACH1	BTB domain and CNC homolog 1
